"Regulation","Ensembl ID","log2 Fold Change","Adj.Pval","Symbol","Chr","Type","CHP_115","CHP_118","CHP_137","CHP_198","CHP_69","IPF_182","IPF_202","IPF_92"
"Down","AC108066.2",-2.71405523726873,"8.23e-03",NA,"NANA",NA,7.64380865060917,6.80521965505533,8.09332921706273,7.37089722863467,5.6595082205177,5.36020677619051,3.26763704210802,5.00006838636678
"Down","ENSG00000129654",-2.70916141955064,"8.12e-02","FOXJ1","17q25.1","protein_coding",10.3946007240922,6.28995627289104,7.18130835923902,6.00738093415115,9.2908418088545,6.91028053331099,4.60112794115396,6.18449842827352
"Down","ENSG00000164855",-2.70773788020967,"9.55e-02","TMEM184A","7p22.3","protein_coding",9.53629752343857,5.12664607795158,5.31308781887658,5.42362734836831,7.51904689447522,5.36020677619051,4.22031115900193,5.52363331567056
"Down","ENSG00000133083",-2.70601838092017,"9.44e-02","DCLK1","13q13.3","protein_coding",6.40860657054114,5.39256441972926,4.25209833823773,2.79058642038188,4.35868556649488,3.30719205923251,2.64438015794288,3.28208138511507
"Down","ENSG00000141736",-2.70510684949428,"8.39e-02","ERBB2","17q12","protein_coding",11.3701809296901,6.95662347377703,7.42195513682824,6.99520912746691,9.490746638088,6.81632668538302,5.77283797235779,7.57819185496393
"Down","ENSG00000176244",-2.70183481261265,"9.86e-02","ACBD7","10p13","protein_coding",6.76947972511528,3.57954144227762,4.10208130258064,3.55879325357807,5.61600316869691,3.63531948879507,3.26763704210802,2.71052377714601
"Down","ENSG00000105519",-2.69543109075013,"3.95e-02","CAPS","19p13.3","protein_coding",11.5435578282439,7.76166457298418,8.97354570793649,8.8219967028853,10.8498325110431,8.21953760937235,5.83107545106827,7.71993215873101
"Down","ENSG00000197702",-2.69339906047214,"4.89e-02","PARVA","11p15.3","protein_coding",10.5002306363766,6.71098892731952,7.2542558514163,6.76934794119472,8.80391198616927,6.77252135750776,5.44011273305744,6.06616268015478
"Down","ENSG00000167701",-2.69291794094342,"5.67e-02","GPT","8q24.3","protein_coding",5.40417207871995,5.69292820117567,5.37981227052016,7.24699287185974,6.62340288986918,3.03793156486001,2.35787152004404,5.00006838636678
"Down","ENSG00000153347",-2.68519147502143,"9.48e-02","FAM81B","5q15","protein_coding",8.91898791696424,5.76504737235615,6.27413427161936,4.36047818417108,8.65334284462728,5.89756168609163,3.42717852920341,5.1880963879326
"Down","ENSG00000151150",-2.68488294849235,"8.30e-02","ANK3","10q21.2","protein_coding",11.981777311491,7.55342762119716,7.437700849053,7.96681258141164,9.97581722387614,8.03256019816978,7.31656803148809,6.87379922155437
"Down","ENSG00000151729",-2.68296873454677,"6.50e-02","SLC25A4","4q35.1","protein_coding",8.24636572489625,5.16269238735444,4.7324055697761,4.91991149563101,7.19612665336197,4.74151468964851,3.42717852920341,4.52931768525876
"Down","ENSG00000122420",-2.68070975372904,"3.95e-02","PTGFR","1p31.1","protein_coding",7.37423616011186,5.01276626560113,4.92344704113772,4.82405062408704,7.38291741730136,4.38214894074859,3.42717852920341,4.16998578948398
"Down","ENSG00000078018",-2.68059094115385,"7.61e-02","MAP2","2q34","protein_coding",6.91240858353714,5.05173358088301,4.83108620830733,3.67325441973311,3.85900088565143,3.53401529334692,3.26763704210802,3.07976837174655
"Down","ENSG00000270765",-2.68055184813338,"9.63e-02","GAS2L2","17q12","protein_coding",8.99323898443022,5.42260571841692,5.96204360964411,4.87277710618804,7.9714916677761,6.03367959608615,3.821222074153,3.82602671235434
"Down","ENSG00000163040",-2.67577994992978,"8.97e-02","CCDC74A","2q21.1","protein_coding",8.11210835618354,4.37808674229581,5.24312708804737,4.55217609326009,7.54827258236519,4.78625707255398,3.08823331684235,4.64392184074908
"Down","ENSG00000131941",-2.67120208674584,"8.44e-02","RHPN2","19q13.11","protein_coding",9.04845847468652,5.23219066836567,5.56325421900203,4.72136397766017,7.84058743264927,5.47398223074802,4.22031115900193,4.84897471924474
"Down","ENSG00000206077",-2.66719696785734,"5.97e-03","ZDHHC11B","5p15.33","protein_coding",8.71469520864399,8.24620896678595,6.61609008476662,7.91540691343015,6.33225516704067,6.0150029624842,4.7291559238249,4.75008828512088
"Down","ENSG00000224822",-2.6669732495593,"6.43e-02","THRB-IT1","3p24.2","lncRNA",7.45819573329821,4.88912094838438,5.44358666254871,4.6671430389971,5.15099674500051,4.54722666451788,2.88330907779802,3.07976837174655
"Down","ENSG00000188039",-2.6652681758442,"9.01e-02","NWD1","19p13.11","protein_coding",11.0758182335505,7.24421467297331,7.93593193058799,6.743378666464,10.1527369992675,7.94647414070585,5.0068984596682,6.50064501644702
"Down","ENSG00000142609",-2.66424785142648,"6.84e-02","CFAP74","1p36.33","protein_coding",9.83439985195602,6.09853401736356,7.23636184955499,5.845916817009,8.34235363113989,6.6447113126013,4.78914696937047,4.68018569513525
"Down","ENSG00000134504",-2.66222165332856,"6.24e-02","KCTD1","18q11.2","protein_coding",10.6454534167704,6.51577754713787,7.34054080015808,7.16132571162731,8.06343330117313,6.59527671115581,5.19605301572431,6.51074899908683
"Down","ENSG00000112379",-2.66133908568748,"4.57e-02","ARFGEF3","6q23.3","protein_coding",10.972536031684,7.26922945154994,7.8794040747003,7.70277998577445,9.6366658074444,7.35099389769564,5.51308014852989,6.95003494458683
"Down","ENSG00000281948",-2.65636841539469,"8.10e-02","CES1P1","CHR_HSCHR16_1_CTG3_1","unprocessed_pseudogene",6.52442433880461,5.08967600734406,4.38797486954844,4.42724802693642,4.80856206106201,3.42505678971066,2,3.75979197834748
"Down","ENSG00000163435",-2.65430131614061,"9.51e-02","ELF3","1q32.1","protein_coding",12.1696133374021,7.23577909176544,8.27959106305395,7.80046786539364,9.99292454611821,7.72879439514802,6.70357181571737,8.2037587850397
"Down","ENSG00000138696",-2.65387431820513,"6.25e-02","BMPR1B","4q22.3","protein_coding",9.40039813020883,5.53688072229104,6.50090238570488,5.39054478954456,7.61055813280966,5.57943718138702,4.53258488772512,5.28547235868299
"Down","ENSG00000154380",-2.65348624180081,"7.87e-02","ENAH","1q42.12","protein_coding",10.9786413236203,6.925490664727,8.02200788577283,5.91733917113861,8.80875058532557,7.07260887209743,5.9409394298006,6.51074899908683
"Down","ENSG00000171595",-2.65300117882609,"8.97e-02","DNAI2","17q25.1","protein_coding",9.60631671702113,6.09853401736356,7.23636184955499,5.2864863016497,8.73186511253321,6.75010959971995,4.13040557295086,4.60672289618046
"Down","ENSG00000004838",-2.6526839262665,"4.53e-02","ZMYND10","3p21.31","protein_coding",9.63236748376077,6.22324979967713,7.08460988704593,5.96306240166184,9.17007056567474,6.22459078331,5.28207612500246,5.72799271175947
"Down","ENSG00000135736",-2.6522523748551,"9.99e-02","CCDC102A","16q21","protein_coding",6.22905152255309,3.07372442305504,3.74517065500652,4.05740482354101,5.76285567737081,3.03793156486001,2.88330907779802,3.3735063862995
"Down","ENSG00000237438",-2.64758637538303,"8.93e-02","CECR7","22q11.1","transcribed_unprocessed_pseudogene",5.196353995445,3.77849980431032,4.51214852158457,6.63455819471821,3.85900088565143,3.81879987635943,2.88330907779802,2.71052377714601
"Down","ENSG00000139116",-2.64202109270746,"9.24e-02","KIF21A","12q12","protein_coding",12.0088774151292,7.65814684351406,7.46868591544227,7.96681258141164,9.94098171160445,8.26371580016287,6.79419282587266,7.15719319043494
"Down","ENSG00000273831",-2.64095001429175,"6.00e-02","LRRC56","CHR_HSCHR11_1_CTG8","protein_coding",7.76179264745386,3.68244763838531,5.44358666254871,5.2864863016497,6.80871288244364,4.49427208592631,3.821222074153,3.82602671235434
"Down","ENSG00000173467",-2.63591486162065,"8.80e-02","AGR3","7p21.1","protein_coding",8.6701206934112,5.53688072229104,6.1265116540604,4.36047818417108,8.77453456836851,5.7918178860443,4.22031115900193,4.94151579936815
"Down","ENSG00000203697",-2.63022014311439,"9.54e-02","CAPN8","1q41","protein_coding",7.82640872136608,4.88912094838438,5.67375148040782,5.13492611204457,7.85469343917436,4.9127162466299,2.35787152004404,4.91132355473525
"Down","ENSG00000184916",-2.62633017885914,"4.68e-02","JAG2","14q32.33","protein_coding",7.7137996180746,3.95331610848774,5.16960007105526,7.7294836201517,6.59006436975403,4.43929948542755,4.22031115900193,4.64392184074908
"Down","ENSG00000260428",-2.62420614458944,"8.47e-02","SCX","8q24.3","protein_coding",4.18605844258646,3.86855422439193,5.01024905535886,6.54719322893094,3.61565839549143,3.17883446736827,3.08823331684235,3.1844683387856
"Down","ENSG00000203985",-2.62372100532997,"9.34e-02","LDLRAD1","1p32.3","protein_coding",10.3148057627109,6.45892947315064,7.12407038231729,5.71841173755207,9.76295297673016,7.18548064406265,5.58253406923652,5.71056556831935
"Down","ENSG00000137691",-2.62257106655425,"8.78e-02","CFAP300","11q22.1","protein_coding",8.08971930119151,5.29849434376582,5.31308781887658,3.87807812530629,7.91875702072249,5.13656620680079,3.821222074153,4.31541789439529
"Down","ENSG00000160838",-2.62130273521245,"8.49e-02","LRRC71","1q23.1","protein_coding",9.02505129308524,5.01276626560113,6.55964553246312,4.87277710618804,7.78274235227208,5.85618951242759,4.38488060170085,4.22010986195126
"Down","ENSG00000006740",-2.62120019385726,"9.76e-02","ARHGAP44","17p12","protein_coding",7.48131329901545,4.10922033902029,5.16960007105526,3.97052596653264,6.34563484247353,4.59830615130724,2.88330907779802,3.3735063862995
"Down","ENSG00000086548",-2.62008991593899,"6.50e-02","CEACAM6","19q13.2","protein_coding",11.8652365418466,8.27531117660554,8.68118648971189,8.10068424557515,10.5992243863607,7.49945785349668,6.11511316031126,8.53853082400392
"Down","ENSG00000092850",-2.61954279746023,"8.29e-02","TEKT2","1p34.3","protein_coding",9.48002483452277,5.50914931003911,6.84587497177041,5.09441064653135,8.42029851136732,6.19170632269758,4.53258488772512,5.16268962857756
"Down","ENSG00000171368",-2.61725634844157,"7.02e-03","TPPP","5p15.33","protein_coding",10.2607178103124,10.4462975670376,8.53514249283736,8.32737265558571,8.14986497069376,7.23473899721528,5.99288541348828,7.20153168324899
"Down","ENSG00000186710",-2.61660538133197,"6.72e-02","CFAP73","12q24.13","protein_coding",8.94416527733027,5.64276465948724,6.69682054575942,5.21269553371098,8.12680153924822,5.97690831673097,3.821222074153,4.75008828512088
"Down","ENSG00000181652",-2.60329171999699,"2.06e-02","ATG9B","7q36.1","protein_coding",7.01101815895403,4.18127835894237,6.4706088059507,5.25006264627207,6.35889157299684,4.05652979782797,3.42717852920341,4.11805736092939
"Down","ENSG00000173947",-2.59403339803421,"8.99e-02","PIFO","1p13.2","protein_coding",10.33715336999,6.73512987120267,6.98096145872769,6.21059602428583,10.0624365618826,7.31327365343815,5.58253406923652,6.09331105555469
"Down","ENSG00000171798",-2.59354873921708,"5.81e-02","KNDC1","10q26.3","protein_coding",9.2999561160506,5.4808743814549,6.30879483061861,6.15257941115946,7.86866285808847,5.93778042978174,4.78914696937047,4.71556032059983
"Down","ENSG00000205683",-2.58555064929174,"6.84e-02","DPF3","14q24.2","protein_coding",4.29444894573296,5.4808743814549,5.44358666254871,8.30535380182695,6.53272882315813,4.78625707255398,3.821222074153,4.31541789439529
"Down","ENSG00000275214",-2.57967285755207,"9.05e-02","IFI27","CHR_HSCHR14_7_CTG1","protein_coding",12.5021924052278,9.41537442199787,8.29696000559673,9.75028026652284,12.5438950931239,9.69949974587574,6.85159141559564,8.75162148934986
"Down","ENSG00000256612",-2.57926647326591,"5.84e-02","CYP2B7P","19q13.2","transcribed_unprocessed_pseudogene",10.6619878162276,7.49100121786858,8.4130177757499,6.60602036339207,9.60224309433784,7.60937050580183,5.47705770219855,6.18449842827352
"Down","ENSG00000160401",-2.57511732803592,"4.70e-02","CFAP157","9q34.11","protein_coding",11.1543294360958,7.8472163068339,9.18888013191458,7.78145230472807,10.5480578142118,8.31041570320085,6.42974762662572,6.50064501644702
"Down","ENSG00000215217",-2.57510296149326,"9.19e-02","C5orf49","5p15.31","protein_coding",9.04458355586498,5.19785997597092,5.87219849928637,5.42362734836831,8.37534391481053,5.93778042978174,4.03452271523751,5.02847699203928
"Down","ENSG00000079841",-2.56923314597128,"7.17e-02","RIMS1","6q13","protein_coding",9.90875763995051,5.42260571841692,8.20794548577606,7.76863457888611,9.18130761346132,6.55705639936169,3.93181083833519,6.80977042942116
"Down","ENSG00000179071",-2.56425088999766,"7.55e-02","CCDC89","11q14.1","protein_coding",6.89529789582994,3.68244763838531,4.10208130258064,4.87277710618804,6.59006436975403,3.72997457345804,3.70144718038792,3.54061967144169
"Down","ENSG00000164976",-2.55943354030109,"7.69e-02","MYORG","9p13.3","protein_coding",9.63752166116845,6.77060036370755,5.37981227052016,6.00738093415115,7.67557293344522,5.50107738351215,4.60112794115396,5.99596885873423
"Down","ENSG00000131400",-2.53677993341559,"7.67e-02","NAPSA","19q13.33","protein_coding",3.94128821420188,5.69292820117567,6.67040917531133,6.19151521490404,8.50322988397937,4.6953401754683,4.03452271523751,4.91132355473525
"Down","ENSG00000166405",-2.53641238474569,"5.13e-02","RIC3","11p15.4","protein_coding",8.34418365996033,5.16269238735444,4.83108620830733,6.07140610064288,6.81834191803938,4.82965349512209,4.30494118113356,4.3608102835617
"Down","ENSG00000210100",-2.52874705190578,"9.28e-03","MT-TI","MT","Mt_tRNA",9.86108356934754,8.15520499056549,10.6937371168732,8.51558002784931,8.62069686898493,7.38775299691659,6.09148202667555,7.23848082461623
"Down","AC027601.5",-2.52832119447848,"7.32e-02",NA,"NANA",NA,4.88578703383945,4.55124158428417,6.37571358679151,7.42907466520022,5.21070942140365,3.30719205923251,3.08823331684235,4.75008828512088
"Down","ENSG00000136918",-2.50822030149232,"7.49e-02","WDR38","9q33.3","protein_coding",9.20246607461419,5.56408912027179,6.89232349176915,5.69150044854992,8.65871273548577,5.87702389793481,4.30494118113356,5.87603156848364
"Down","ENSG00000131797",-2.50030986432493,"8.42e-02","CLUHP3","16p11.2","transcribed_unprocessed_pseudogene",8.08217839949429,4.55124158428417,4.25209833823773,8.08526030004834,6.48516109959228,4.9127162466299,4.78914696937047,4.56853935815858
"Down","ENSG00000137501",-2.49794852947527,"7.69e-02","SYTL2","11q14.1","protein_coding",12.4489506019857,8.03394792112065,8.77093305373631,9.3616819143612,9.94208315008937,8.53677039115357,8.08756981647772,7.70680812318016
"Down","AC000068.1",-2.49739087699114,"9.76e-02",NA,"NANA",NA,4.88578703383945,3.34868810203856,3.93463503475508,4.61080446356251,4.06716125215486,2.2757893937672,2.88330907779802,2.96687130559948
"Down","ENSG00000172264",-2.4836774782904,"8.13e-02","MACROD2","20p12.1","protein_coding",7.01101815895403,4.60463048920854,4.7324055697761,6.13271023188745,5.6595082205177,4.64763880939823,2.35787152004404,3.54061967144169
"Down","ENSG00000158113",-2.48329198186557,"9.14e-02","LRRC43","12q24.31","protein_coding",8.08971930119151,4.43814400711048,6.30879483061861,5.09441064653135,6.99004858468529,5.3895028270774,3.26763704210802,3.95001724498577
"Down","ENSG00000147180",-2.47566949326942,"7.11e-02","ZNF711","Xq21.1","protein_coding",6.75057533127114,5.53688072229104,3.74517065500652,5.42362734836831,4.13036948749075,3.81879987635943,3.08823331684235,3.54061967144169
"Down","ENSG00000139537",-2.47057582826016,"9.90e-02","CCDC65","12q13.12","protein_coding",8.69998953038448,5.94140521976668,5.61956047634088,4.87277710618804,8.60964862548556,5.99608137302979,4.66656165289359,4.52931768525876
"Down","ENSG00000204711",-2.46869775997223,"8.37e-02","C9orf135","9q21.12","protein_coding",7.70400640854199,4.6561139678513,5.0921235595274,4.6671430389971,6.95555913571627,4.6953401754683,3.26763704210802,4.26855077088713
"Down","ENSG00000215187",-2.46806597534877,"7.68e-02","FAM166B","9p13.3","protein_coding",8.63962036995432,5.26572337229259,6.84587497177041,4.91991149563101,8.14986497069376,5.7918178860443,4.46062218027614,4.71556032059983
"Down","ENSG00000129422",-2.46767346618575,"3.00e-02","MTUS1","8p22","protein_coding",11.9948890683218,10.9438094804212,10.3595142851207,8.83127231253379,9.25051243081408,9.02616920243336,7.09680948179691,8.05289200252273
"Down","ENSG00000160345",-2.46023264972777,"8.88e-02","C9orf116","9q34.3","protein_coding",8.40589510874569,5.01276626560113,5.91782033944435,5.0527244200217,8.43914406592392,5.33030347333054,4.38488060170085,5.21306345057773
"Down","ENSG00000282084",-2.45874514135658,"9.48e-02","UBE2Q2P2","CHR_HSCHR15_5_CTG8","transcribed_unprocessed_pseudogene",7.3239701452402,3.68244763838531,5.16960007105526,5.45596826323994,4.60108888203873,3.98155631638142,3.93181083833519,3.1844683387856
"Down","ENSG00000147799",-2.45463389082685,"7.15e-02","ARHGAP39","8q24.3","protein_coding",8.73407247096348,5.26572337229259,5.87219849928637,5.87011927444386,7.2469238348113,5.57943718138702,4.03452271523751,4.68018569513525
"Down","AC093865.1",-2.45144354950151,"4.16e-02",NA,"NANA",NA,6.1733597493221,5.01276626560113,5.87219849928637,5.3566857719782,4.55575748056838,4.32264073243637,2.88330907779802,2.84438375595344
"Down","ENSG00000116117",-2.44665318516404,"4.33e-02","PARD3B ENSG00000116117","2q33.3","protein_coding",9.14209589729887,5.69292820117567,6.67040917531133,6.54719322893094,7.59943167158051,5.76970619087549,5.23970563440963,4.81675984942739
"Down","ENSG00000266258",-2.4454728857979,"4.59e-02","LINC01909","18q22.2","lncRNA",4.95347943386613,5.87777041531203,6.43966545615528,7.33656837534052,5.29588552850204,4.78625707255398,2.88330907779802,4.00823265891772
"Down","AC007906.2",-2.43866113425971,"6.08e-02",NA,"NANA",NA,10.3777594324565,7.093636496622,7.92480216239068,7.19045031681382,9.97042931528119,7.49945785349668,6.11511316031126,6.24627480603489
