"Regulation","Ensembl ID","log2 Fold Change","Adj.Pval","Symbol","Chr","Type","NSIP_73","NSIP_117","NSIP_122","NSIP_173","NSIP_179","NSIP_187","NSIP_197","NSIP_203","NSIP_80","NSIP_63","NSIP_81","NSIP_82","NSIP_84","NSIP_93","IPF_182","IPF_202","IPF_92"
"Down","ENSG00000252391",-1.76367128757636,"8.64e-02","RNU6-638P","17q25.3","snRNA",4.37376175605713,6.05428137421815,5.71222519497703,6.41017255917937,6.26458240217144,6.56893082535998,6.18117031145025,6.97919435429461,5.22568336376558,7.5741491374282,5.50828212618321,5.2433295755893,4.55145664938448,6.34461007018277,6.94570835436509,9.07296281216648,5.44473305785724
"Down","ENSG00000251441",-1.76165596961022,"7.67e-02","RTEL1P1","4q25","transcribed_processed_pseudogene",5.45408434139158,6.55199139697762,7.74419426748694,7.52702481016388,6.61870652191762,7.49608589386194,8.68499881884379,7.09114888159264,7.29060075662443,6.66181573129556,7.02542683718387,6.76851734260029,5.96225066910495,6.96749274344123,7.75192231957997,10.1901372560937,6.09665674340758
"Down","AC087164.1",-1.76158889487,"8.69e-02",NA,"NANA",NA,3.84375041131145,4.34021455455172,3.62636927522772,4.08728916612718,2.84173207925936,4.25976364166191,3.53830925783272,2.54868811505941,3.18355605042243,4.89732374772934,3.55877373681261,3.64036309417449,3.66886036335252,4.69711823647887,4.01689213940503,6.36010786035592,4.64690751087442
"Down","U73166.1",-1.75411312784873,"4.71e-02",NA,"NANA",NA,5.37319525259546,5.7675599326606,6.21208245581034,5.54895406488661,4.98764006769713,5.13769209460304,6.93169989754709,5.98259744676043,5.22568336376558,5.38232859503352,6.12376302997542,5.84196202279102,5.57266732845501,5.6919837649762,6.45249462593777,8.62056607214482,5.46571200704572
"Down","AC002091.1",-1.7504837704568,"7.85e-02",NA,"NANA",NA,5.99448530056486,7.35741633445623,6.3949643815303,6.97233762970915,7.39219300264766,6.59577580454757,6.93169989754709,8.04476726089618,6.66319959018982,6.92005647241316,5.36425229308736,6.58977107413539,4.88190647332062,8.20430829983231,6.65301592197516,9.89128638579856,7.64741543754808
"Down","AC026979.2",-1.74980957511343,"7.71e-02",NA,"NANA",NA,3.99558992813558,4.2779538906715,3.80934059627514,4.15076592247852,3.91559810809784,5.3731443088864,2.96515226467177,3.10895087110678,4.64778896128536,2.58129044769608,4.29044404356822,3.82412888300867,4.77994115205651,4.33747395727283,4.87024065037807,6.7114431290799,4.60969372818087
"Down","ENSG00000153234",-1.74883713704498,"7.24e-02","NR4A2","2q24.1","protein_coding",8.65808888144973,10.2764088073741,7.60263477283615,9.37966221910414,9.61091581917228,10.1353129240813,10.0065253111116,9.47200857368418,8.94097582739648,8.18877885868637,10.6451874640594,8.08107217694253,9.61712706137077,10.5903274185121,10.8476159616059,12.4485544151903,9.12513926292935
"Down","AL442125.1",-1.74629435447633,"7.89e-02",NA,"NANA",NA,4.76051831701177,4.89073729995514,6.17921436344622,6.31639857580909,5.96861703369226,6.09153741535084,7.21669709796584,5.80293133834285,5.615959145978,7.19870865733316,5.95299854163435,5.92475235630088,4.77994115205651,4.84809589644682,7.00558208126852,8.85386941166639,5.11363572801014
"Down","ENSG00000110931",-1.74471054254576,"5.19e-02","CAMKK2","12q24.31","protein_coding",10.6651416075235,11.7150890237364,11.0744598303206,11.0233238524857,11.5880260532618,10.7219950094221,11.2126463357694,11.2877702484167,11.2564818499023,10.1837503747738,10.1444471876506,10.9048764231372,9.84777448697584,12.8433716225203,11.6890561826023,14.0120127535478,12.1096262696002
"Down","ENSG00000230068",-1.74460362757071,"7.33e-02","CDC42-IT1","1p36.12","lncRNA",5.62686045247866,5.01044743623775,6.53143855783891,6.18611811603249,5.54778384966841,6.66078095764938,6.83874089962253,5.39045814146735,5.13910593084885,6.57438005488676,6.0313987662169,5.90449590445023,4.59213954429702,5.42997771634745,7.31258639779229,8.70129014243876,4.31825829309929
"Down","AC136469.2",-1.74442094488614,"7.31e-02",NA,"NANA",NA,3.67402985456735,4.56542947682037,5.08991533601357,4.43198837824011,4.75348771363407,4.56159013306992,4.26576039407477,3.25596286232855,4.09396915521686,3.57760902443798,3.32974444117907,3.04174861177348,3.00431050919825,3.28148059985997,4.63775339951805,6.2355384136335,5.33500275275165
"Down","ENSG00000101596",-1.74393509918442,"6.65e-02","SMCHD1","18p11.32","protein_coding",10.9506501327877,12.5773453954355,11.1965051203547,12.4446965705787,12.2923943481797,12.539277224722,12.8212636785001,13.569923580694,12.423093313407,13.1741456103999,11.9191293201733,11.2999040157758,10.8234385780069,13.7096295817502,13.1150373629401,15.3722631531127,12.9755817081105
"Down","ENSG00000174718",-1.73852376592223,"7.45e-02","RESF1","12p11.21","protein_coding",11.2660562832069,13.0727674021123,11.6536778759282,12.9597110229263,13.0340867791846,12.6825350886163,12.2715722940726,13.8093543980861,13.1566574054128,13.2475262413484,12.022020039099,11.7079305553927,11.1667820490901,14.4716592381528,13.1466828388577,15.7254199021941,13.7616267714647
"Down","AC091769.1",-1.73564238874917,"8.80e-02",NA,"NANA",NA,3.58104310308973,3.43885970773827,3.97169646135579,4.21156709094476,3.83780270217427,4.56159013306992,4.26576039407477,3.62405284724942,3.29453679788181,5.44939483082383,3.66095563470484,3.31162515668913,3.22731766755965,4.19446788501748,5.48923261776751,6.29916721254266,3.28417482046161
"Down","ENSG00000115896",-1.735113522266,"5.56e-02","PLCL1","2q33.1","protein_coding",6.976156098629,8.19559360323005,6.53143855783891,8.40140804292543,7.84905696564646,6.69842302852545,6.68700515674099,8.04476726089618,7.01074039231836,8.14898206946653,6.06905699431624,6.66394755148971,6.44561731808368,8.23203611807206,8.46398110254723,10.2219515575631,7.81618216225977
"Down","AC008105.1",-1.73288026392134,"8.01e-02",NA,"NANA",NA,4.31722353835936,4.93175432154374,5.15897224772317,4.15076592247852,4.19058402636265,4.98360296182068,5.25858314522028,3.82584761009309,4.84301393604442,3.79947476045818,4.67934453336611,3.04174861177348,4.42203555122283,2.96637299483117,3.85272150542818,6.9147059516684,5.83165717568292
"Down","AL023653.1",-1.72989818104009,"7.91e-02",NA,"NANA",NA,3.99558992813558,4.2779538906715,5.08991533601357,5.04676384349199,4.95115965992678,5.43391559407823,5.52041786380177,5.18558303377757,4.561647541995,5.63369853551754,3.84587581432371,4.70162696879682,3.4204236264327,5.63773379889113,4.99364236572459,7.76851809009991,4.78684733680273
"Down","ENSG00000058673",-1.72683285586553,"7.53e-02","ZC3H11A","1q32.1","protein_coding",3.76138446399819,5.15602046733229,4.48340849898263,5.68381718219862,6.0741638028392,5.82278219674551,6.02115214411904,5.91781614583428,5.07835946935866,6.07707053498626,4.81850821069963,4.32858986993366,4.50959315551514,5.6919837649762,5.96186396406407,8.22139824143579,5.03159557820541
"Down","ENSG00000166900",-1.72463682582536,"6.15e-02","STX3","11q12.1","protein_coding",9.53640657888071,11.4181534763271,10.0915572196113,10.5198143638213,11.2914939224336,10.0395697013705,11.0969858171331,11.656224215527,11.0933689450608,10.8376026717512,10.4003670882622,9.97680451767127,9.62081850635648,12.5695177495462,11.2082012601885,13.6611788406994,12.187066691432
"Down","ENSG00000148841",-1.7207721320247,"6.51e-02","ITPRIP","10q25.1","protein_coding",10.512195959398,10.8981594833106,10.1221426652874,10.6796674488768,11.3145627041188,10.566983856302,11.0742279136737,11.2946965057402,10.353203710011,10.0684814514778,9.80968053519141,10.6336257383532,9.20330644703012,12.6313409185831,10.7648568495681,13.6620614519095,12.001320959147
"Down","AC132192.2",-1.72018271666393,"6.79e-02",NA,"NANA",NA,5.42762205073555,6.94156433698087,5.71222519497703,5.64024870908116,6.26458240217144,6.09153741535084,4.93845271276077,6.14234634522485,6.85648321905928,4.16134229352311,5.06206666811626,5.21070476417052,4.55145664938448,6.36144584213657,6.28542530442551,8.5996590142505,6.54404430967774
"Down","AC009226.1",-1.71938433832385,"6.21e-02",NA,"NANA",NA,3.92166683266627,5.62478003926065,5.56732914484218,5.40017158604298,5.4980730140819,5.65423851399839,5.74195275447813,5.62497778690752,5.07835946935866,6.11887208587092,5.33363679096608,5.36691642868438,4.12210344654054,6.56411297773661,5.98187544663299,8.33201105053171,5.46571200704572
"Down","ENSG00000113368",-1.71669007967387,"6.70e-02","LMNB1","5q23.2","protein_coding",10.0613043104624,11.5098901006415,9.79609901825731,10.3518819323016,11.0400897001645,10.1625026158048,10.4053784569985,12.4136752593876,11.493033743906,10.2767035388345,9.54654178918994,9.58967791710091,9.56825842859825,11.010223185896,10.5579721851122,13.2799857580187,12.5321278472926
"Down","ENSG00000129355",-1.71300540741277,"6.68e-02","CDKN2D","19p13.2","protein_coding",7.68353030563867,8.16151349200332,7.96273650819534,7.63084750013624,7.37852125543264,7.59918601156662,8.1783205897855,7.54882935215379,8.36717235125982,5.57484177895166,7.69524476626966,7.45194776257923,7.50027053818515,9.06172415033114,6.90436593500582,10.782756810639,8.5592281486595
"Down","ENSG00000213190",-1.71262331135371,"7.52e-02","MLLT11","1q21.3","protein_coding",4.53118584368033,4.61663882681066,4.58727885509461,3.71973391324159,4.05963290925767,3.7873447358999,4.93845271276077,4.23328672601881,3.66878783167034,5.69024797151762,4.29044404356822,4.44536383967442,4.74428581506021,4.5869067464201,4.09246487645476,7.26205297616564,4.64690751087442
"Down","ENSG00000204131",-1.7117358168205,"8.88e-02","NHSL2","Xq13.1","protein_coding",8.17609574400412,9.14050717973815,9.20079597814586,9.17924451845698,8.16397965073534,8.89911029374608,10.5806734773117,9.93451938569583,8.49468418574793,9.45254286834885,8.71430966105441,8.24309268022202,8.02713963730693,10.0328596393847,8.15585416369818,12.294455962786,9.09347691747294
"Down","ENSG00000255154",-1.70947641070813,"8.98e-02","HTD2","3p14.3","protein_coding",2.67586855428415,3.65022747346483,3.41677511362933,3.87815610517221,3.98941226864818,3.87761866242279,2.96515226467177,4.43193637886413,3.06332117327356,4.57576478400349,3.19997414129679,3.9079196026164,3.00431050919825,4.0357108280482,4.42035158659662,6.12282668132874,3.61983308068832
"Down","ENSG00000274935",-1.70692074028473,"7.35e-02","LILRA1","CHR_HSCHR19LRC_COX1_CTG3_1","protein_coding",5.84252313433811,6.24535742474041,3.41677511362933,4.57768400003789,5.54778384966841,4.11880825680551,5.84114527299477,6.60698258865384,6.05481021729232,6.54401623129827,5.80462723024898,5.36691642868438,4.88190647332062,8.80290366744046,6.15048706859202,8.33707257744496,6.53414720065416
"Down","AC118553.2",-1.70620102719067,"7.89e-02",NA,"NANA",NA,3.99558992813558,5.46630173285601,5.15897224772317,5.82671117840493,5.02322072580686,5.84532951537954,4.93845271276077,5.87295396496312,4.51656798960231,6.79670650357788,5.16998256615279,4.99775509354719,4.42203555122283,4.52847400278139,6.28542530442551,8.07760283854667,4.81980965671156
"Down","AC108673.2",-1.70578507963499,"9.26e-02",NA,"NANA",NA,4.0659091460829,4.56542947682037,4.25012204710402,4.66723329548382,3.75557197830282,4.81106616240623,5.84114527299477,4.81061061225387,2.93214729939327,5.16011201364128,4.15691908703721,4.06217844302941,3.22731766755965,3.53995003267867,4.99364236572459,6.99375449839758,4.60969372818087
"Down","AL138976.2",-1.70396918127241,"7.82e-02",NA,"NANA",NA,2.84538515825795,4.07321934745961,2.87573304495846,3.87815610517221,3.66836945854255,3.35627345533443,2.96515226467177,4.23328672601881,4.15407532417837,4.69110003907667,4.08521688171898,4.20152495814125,4.06544058356791,3.53995003267867,4.78168907319071,6.27826787855439,3.54295277720726
"Down","AC009303.4",-1.70374758511888,"8.49e-02",NA,"NANA",NA,6.04758332310072,6.6412518022731,5.40623899464047,5.70511774800052,6.4589931265388,4.89991230920091,5.84114527299477,6.26894492960239,6.8922161214395,6.2749263378517,5.97300162386045,6.32603287012557,5.53142363222732,8.31215866186749,5.90010812123907,9.16407382085808,7.5768585216518
"Down","ENSG00000100503",-1.70186174867585,"3.84e-02","NIN","14q22.1","protein_coding",11.2353948214005,11.816442661046,11.9445575984835,12.5286723719441,12.0190268946315,12.2849672847062,12.4589213957214,12.4747665899298,12.2201469643863,11.2904694472047,11.473002444063,10.9494303890145,10.730826164277,11.7641187501804,12.4584309293632,14.7099423627386,12.2622483984168
"Down","ENSG00000165288",-1.69961085033394,"4.26e-02","BRWD3","Xq21.1","protein_coding",9.23637723522286,10.2288600961152,10.4163989660531,10.7683469615526,10.5603072563418,10.4394078113333,10.7043940628039,11.0578207336339,10.4334604238277,10.9931977388958,10.2465804840363,9.39832873978583,9.43761634445697,11.1853142226811,10.9271747746045,13.3255813664194,10.6809421717568
"Down","ENSG00000196684",-1.69891158333664,"7.67e-02","HSH2D","19p13.11","protein_coding",6.62662280523728,8.44970634519431,6.65611108901061,6.65967285537826,6.89322966429392,7.72001797910787,9.21530759944636,7.67178974341851,8.1031891284177,8.78347142535308,8.78390304829275,6.74592582562057,9.05839195179245,11.9467287442917,8.29432041320386,10.8498064251964,9.01737049031322
"Down","ENSG00000095951",-1.69580770918617,"5.54e-02","HIVEP1","6p24.1","protein_coding",10.257170498855,12.3197806525542,10.7417093624074,11.8473371765491,12.1097411578888,11.3113963143776,10.6911597570925,12.1613355480666,11.7141006053268,11.7463585011813,11.0281947058286,11.0439015825926,10.27458594723,12.7519614623309,11.8395523221149,14.4126997583935,12.3130536124465
"Down","ENSG00000121297",-1.69525289188647,"6.65e-02","TSHZ3","19q12","protein_coding",7.26479856065105,7.948199186738,6.85651251052056,7.79381051934482,7.93095469529218,7.40035524444935,7.65872610319205,7.65201040647628,7.7509341704219,8.71015995436381,7.39516308468448,6.61492271128301,7.12383780043138,9.10984434260987,7.35156061493031,10.7527685367911,8.07015616218663
"Down","ENSG00000157557",-1.69477422578698,"8.32e-02","ETS2","21q22.2","protein_coding",11.9372237394312,12.8287653939297,11.5082561336471,11.9042749265577,13.1493957700064,11.7369623133267,10.979426897511,12.7113535625914,12.2037989851118,10.8171165594487,11.8481377501959,11.5900077256362,11.0109376697049,13.5049033521101,11.1738189838961,15.1716413046599,12.6982447122683
"Down","AL356273.2",-1.69391665183341,"8.80e-02",NA,"NANA",NA,3.58104310308973,3.65022747346483,4.11761552266629,4.15076592247852,3.75557197830282,4.56159013306992,4.26576039407477,4.43193637886413,3.96567884140836,4.79789354986234,3.19997414129679,3.98710978950638,3.00431050919825,3.28148059985997,4.91255826041184,6.45628226757771,3.1864595021007
"Down","ENSG00000169826",-1.69198809187577,"4.89e-02","CSGALNACT2","10q11.21","protein_coding",10.8014849840648,11.4031922135811,10.9251100798988,11.3559986171279,11.9044454923747,10.882540920377,10.8544032028253,11.8549418793785,11.5085856104042,11.6649262685828,9.44098965720914,10.8509855089051,9.7866462063004,12.0088235736223,11.5007841824566,13.9882806178108,12.1018998805632
"Down","ENSG00000179082",-1.68925672522515,"7.09e-02","C9orf106","9q34.11","lncRNA",4.13295960267193,4.45721226629272,3.97169646135579,4.83120518947051,5.36574241216075,4.32539221600764,5.25858314522028,5.03081312315148,5.52783620158991,5.84770107485511,5.30235748368233,4.55338961863293,4.27984987900406,6.41080550289304,5.59695746479728,7.75345314982368,5.50677630975365
"Down","ENSG00000100731",-1.68836162242909,"4.53e-02","PCNX1","14q24.2","protein_coding",11.5266756025143,12.1601302276113,11.2870204760215,12.9038098618339,12.440380747044,12.5181631327729,12.2826440256683,13.0752581918464,12.0444579742823,12.8796058056047,11.2229574385681,11.7718747119885,10.9154808929292,12.1526824738628,12.4860607410069,14.9912669730404,12.9367840766679
"Down","ENSG00000285048",-1.68205977840595,"5.50e-02","IRF9","CHR_HG1_PATCH","protein_coding",7.58520044465115,9.34223361819453,8.31259944350379,8.59640349439018,8.67250410845019,9.15742824396656,9.01743636570871,8.64761585494818,8.26184482080845,8.81560184644058,8.02722260173987,7.96849598165801,7.40072123967761,10.1537640134339,9.45399681703994,11.5023556960262,8.99769958898616
"Down","ENSG00000128918",-1.68027779817739,"7.43e-02","ALDH1A2","15q21.3","protein_coding",9.36745265505172,9.73297663295303,9.74367127971599,9.57598051285396,10.8079898437702,8.79581452737835,8.775560630425,10.2916753878698,10.2876342230187,9.31994142024259,7.7542288121169,8.50092680024659,6.78088365182464,9.64652077657398,10.0332204872655,12.1012314307207,10.7348651384931
"Down","ENSG00000119922",-1.67415117698589,"4.21e-02","IFIT2","10q23.31","protein_coding",10.9052214806373,12.5898125306785,12.0131880353737,12.0946076017336,11.562935392919,12.5523986174523,11.5661573787086,12.2046929744272,11.9185324353759,12.705353061185,10.1985427652332,11.3167681260396,10.7634758127574,14.8635209419983,12.7344400713826,14.4597214128013,12.8907466198873
"Down","AC087741.1",-1.67154479553345,"3.97e-02",NA,"NANA",NA,7.33766991804389,7.52090798298132,8.54320032059116,8.57052391309304,8.21102192968329,8.44353277954518,8.91869587677822,8.16594227223145,8.09937253238939,8.24648844187627,7.60839318881943,7.65958672310312,7.13075839913611,8.16648890961558,9.04942428918744,10.8743854666923,7.88008699934623
"Down","ENSG00000174837",-1.67125871353201,"9.99e-02","ADGRE1","19p13.3","protein_coding",11.9659536885644,10.1955658669412,8.71355910674258,10.365324084045,9.69052912410535,8.93108347961154,10.4687951018503,9.44735695570411,9.09265773797026,9.75387824544995,8.77538526337093,10.0650002670437,7.78543292164042,10.4189727115587,9.75950123787274,12.7490717677237,11.2034094919584
"Down","AC245297.3",-1.66919239258827,"5.17e-02",NA,"NANA",NA,6.54280543374587,6.91112134770429,6.85651251052056,8.15280645661613,6.95901061981248,7.445329153942,7.485568500974,7.47569993114583,6.63183676417085,7.6185362587109,6.38493289872619,6.56417315686258,6.71793839317714,7.4011229983738,8.33378448971502,9.89643867803538,6.1878568540062
